id_apolice,exposicao,idade_condutor,idade_veiculo,regiao,tipo_veiculo,tipo_uso,nivel_cobertura,classe_bonus,premio_vigente,premio_ganho
63775,0.7397,65,5,Sul,SUV,Comercial,Intermediaria,4,647.63,479.051911
63776,0.4133,69,4,Centro-Oeste,Hatch,Particular,Intermediaria,0,824.96,340.95596800000004
63777,0.6389,59,12,Nordeste,Sedan,Particular,Intermediaria,3,619.08,395.53021200000006
63778,0.4852,59,7,Nordeste,Sedan,Particular,Intermediaria,7,292.73,142.032596
63779,0.5163,42,3,Sudeste,Sedan,Particular,Basica,10,432.19,223.13969699999998
63780,0.197,66,8,Sudeste,Hatch,Particular,Completa,2,875.51,172.47547
63781,0.295,25,2,Centro-Oeste,Sedan,Particular,Intermediaria,6,402.2,118.64899999999999
63782,0.24,38,5,Sudeste,Picape,Comercial,Completa,5,1234.94,296.3856
63783,0.3848,26,17,Sudeste,Hatch,Particular,Basica,6,353.21,135.91520799999998
63784,0.4463,48,5,Sudeste,SUV,Particular,Intermediaria,4,701.74,313.186562
63785,0.7354,47,11,Sudeste,Hatch,Particular,Basica,5,368.65,271.10521
63786,0.1625,26,3,Sudeste,Hatch,Particular,Completa,3,525.75,85.434375
63787,0.708,40,7,Sul,Hatch,Particular,Completa,9,295.41,209.15028
63788,0.9236,45,7,Norte,Sedan,Particular,Basica,9,291.15,268.90614
63789,0.8133,38,8,Sudeste,SUV,Particular,Intermediaria,6,523.42,425.69748599999997
63790,0.1691,18,6,Centro-Oeste,SUV,Particular,Intermediaria,8,708.49,119.805659
63791,0.8923,49,4,Sudeste,Picape,Particular,Completa,8,599.35,534.800005
63792,0.6302,25,8,Sudeste,SUV,Particular,Intermediaria,8,353.73,222.920646
63793,0.8542,18,3,Sudeste,Hatch,Particular,Completa,0,1192.13,1018.317446
63794,0.1622,51,8,Centro-Oeste,Utilitario,Comercial,Basica,4,531.31,86.178482
63795,0.1022,52,10,Centro-Oeste,SUV,Particular,Completa,4,578.2,59.092040000000004
63796,0.5767,40,7,Sudeste,Picape,Particular,Completa,1,683.66,394.26672199999996
63797,0.5779,61,8,Sudeste,Picape,Particular,Intermediaria,5,398.55,230.322045
63798,0.955,38,6,Sudeste,Sedan,Particular,Intermediaria,5,370.52,353.84659999999997
63799,0.5244,38,20,Sudeste,Sedan,Particular,Intermediaria,6,588.08,308.389152
63800,0.7141,55,8,Sudeste,Hatch,Particular,Intermediaria,3,413.82,295.50886199999997
63801,0.3935,26,6,Sudeste,Sedan,Particular,Intermediaria,5,415.22,163.38907
63802,0.911,60,9,Sudeste,SUV,Particular,Intermediaria,6,559.62,509.81382
63803,0.6003,36,11,Centro-Oeste,Sedan,Particular,Completa,6,474.63,284.92038899999994
63804,0.1323,32,6,Sudeste,Hatch,Particular,Intermediaria,5,494.73,65.452779
63805,0.7159,60,9,Centro-Oeste,Sedan,Particular,Completa,4,611.56,437.81580399999996
63806,0.1011,53,14,Sul,Hatch,Comercial,Intermediaria,2,554.0,56.0094
63807,0.5943,28,3,Sudeste,Hatch,Particular,Intermediaria,9,253.35,150.56590500000001
63808,0.8909,23,11,Sudeste,SUV,Particular,Basica,4,730.21,650.5440890000001
63809,0.6684,41,8,Nordeste,Sedan,Particular,Basica,6,388.09,259.39935599999995
63810,0.192,27,4,Nordeste,SUV,Particular,Intermediaria,2,631.36,121.22112
63811,0.1769,38,5,Nordeste,Utilitario,Particular,Intermediaria,0,596.3,105.48546999999999
63812,0.9025,48,10,Norte,Hatch,Particular,Intermediaria,4,264.78,238.96394999999995
63813,0.9264,45,2,Centro-Oeste,SUV,Particular,Intermediaria,9,450.43,417.278352
63814,0.8156,23,8,Sul,Utilitario,Comercial,Intermediaria,6,773.92,631.2091519999999
63815,0.2115,53,9,Sul,SUV,Comercial,Basica,6,465.62,98.47863
63816,0.103,33,20,Norte,Hatch,Particular,Basica,0,446.24,45.96272
63817,0.5426,27,3,Sudeste,Utilitario,Particular,Basica,6,463.34,251.40828399999998
63818,0.2596,46,10,Norte,Picape,Particular,Completa,3,741.19,192.412924
63819,0.2675,24,7,Sudeste,Hatch,Particular,Intermediaria,4,618.88,165.5504
63820,0.2323,57,9,Sudeste,Hatch,Particular,Intermediaria,5,389.77,90.543571
63821,0.7601,26,8,Sudeste,SUV,Particular,Intermediaria,3,698.91,531.241491
63822,0.3114,34,20,Sudeste,Hatch,Particular,Intermediaria,7,361.15,112.46211
63823,0.859,21,7,Sudeste,SUV,Particular,Intermediaria,5,767.65,659.41135
63824,0.5392,69,16,Norte,Hatch,Particular,Intermediaria,5,497.49,268.24660800000004
63825,0.2331,54,6,Centro-Oeste,Sedan,Comercial,Basica,5,531.66,123.92994599999999
63826,0.3117,40,5,Centro-Oeste,Sedan,Particular,Intermediaria,6,462.6,144.19242
63827,0.3625,23,5,Sudeste,Hatch,Particular,Intermediaria,5,553.8,200.75249999999997
63828,0.6657,40,0,Nordeste,SUV,Particular,Basica,3,414.17,275.712969
63829,0.9271,54,3,Sudeste,Hatch,Particular,Completa,2,780.3,723.41613
63830,0.0945,28,7,Sudeste,Hatch,Particular,Intermediaria,10,290.4,27.4428
63831,0.5293,36,11,Sudeste,Utilitario,Particular,Basica,2,442.35,234.13585500000002
63832,0.6839,41,9,Centro-Oeste,Hatch,Particular,Basica,10,315.69,215.90039099999998
63833,0.9597,43,19,Sudeste,SUV,Particular,Basica,5,518.49,497.594853
63834,0.2801,43,11,Nordeste,Picape,Particular,Completa,4,593.24,166.166524
63835,0.9719,62,7,Sul,Hatch,Particular,Intermediaria,10,246.7,239.76772999999997
63836,0.4679,48,10,Sudeste,Sedan,Particular,Intermediaria,7,395.4,185.00766
63837,0.9446,80,7,Sudeste,Picape,Particular,Intermediaria,7,665.7,628.8202200000001
63838,0.2077,45,5,Nordeste,Hatch,Particular,Basica,6,290.84,60.407467999999994
63839,0.164,50,7,Nordeste,SUV,Particular,Completa,9,477.69,78.34116
63840,0.3683,50,5,Nordeste,Sedan,Particular,Completa,6,470.5,173.28515000000002
63841,0.1575,38,11,Centro-Oeste,Sedan,Particular,Completa,3,585.89,92.277675
63842,0.2618,49,10,Nordeste,SUV,Particular,Basica,4,434.69,113.801842
63843,0.3462,39,5,Nordeste,SUV,Comercial,Completa,7,760.75,263.37165
63844,0.314,64,19,Sudeste,Sedan,Particular,Completa,6,535.1,168.0214
63845,0.3977,19,2,Nordeste,Sedan,Comercial,Intermediaria,9,593.44,236.01108800000003
63846,0.5926,44,9,Sul,Sedan,Particular,Intermediaria,3,445.06,263.74255600000004
63847,0.8881,45,5,Nordeste,Sedan,Particular,Completa,5,514.9,457.28269
63848,0.5917,33,4,Nordeste,Sedan,Particular,Intermediaria,5,399.62,236.455154
63849,0.6086,40,4,Sul,Sedan,Particular,Completa,9,454.68,276.718248
63850,0.2982,33,7,Sul,Sedan,Particular,Completa,7,457.65,136.47123
63851,0.2016,64,11,Norte,Sedan,Particular,Intermediaria,2,636.07,128.23171200000002
63852,0.9029,65,7,Sudeste,Hatch,Particular,Intermediaria,3,564.49,509.678021
63853,0.9797,39,3,Sul,SUV,Comercial,Basica,4,703.08,688.8074760000001
63854,0.7741,40,16,Sul,Sedan,Comercial,Intermediaria,5,662.8,513.07348
63855,0.1132,40,12,Norte,Hatch,Particular,Completa,9,382.78,43.330695999999996
63856,0.7685,46,6,Nordeste,Sedan,Particular,Basica,1,512.68,393.9945799999999
63857,0.395,24,6,Sudeste,Hatch,Particular,Intermediaria,5,598.8,236.52599999999998
63858,0.8573,30,3,Sudeste,Picape,Particular,Intermediaria,6,432.97,371.185181
63859,0.3749,26,10,Sul,SUV,Comercial,Intermediaria,7,393.2,147.41068
63860,0.9906,49,5,Nordeste,Hatch,Particular,Intermediaria,7,373.7,370.18722
63861,0.4695,40,3,Sudeste,Sedan,Particular,Basica,4,498.94,234.25232999999997
63862,0.1058,23,6,Sudeste,Sedan,Particular,Completa,2,833.83,88.21921400000001
63863,0.861,37,12,Sudeste,SUV,Particular,Completa,6,680.53,585.93633
63864,0.1019,18,13,Sudeste,Sedan,Particular,Intermediaria,10,555.3,56.585069999999995
63865,0.5965,61,3,Sul,Hatch,Particular,Intermediaria,6,491.8,293.3587
63866,0.9029,43,5,Sudeste,SUV,Particular,Completa,8,557.41,503.285489
63867,0.825,51,10,Norte,Sedan,Comercial,Intermediaria,2,773.43,638.0797499999999
63868,0.9698,45,9,Sudeste,SUV,Particular,Completa,1,834.84,809.627832
63869,0.1989,50,12,Sudeste,Sedan,Particular,Intermediaria,7,462.7,92.03103
63870,0.5875,70,3,Sul,Hatch,Particular,Intermediaria,5,518.4,304.56
63871,0.8049,59,6,Nordeste,SUV,Comercial,Basica,8,569.17,458.12493299999994
63872,0.7824,42,8,Sudeste,Sedan,Particular,Basica,1,505.52,395.518848
63873,0.706,32,20,Centro-Oeste,Picape,Particular,Intermediaria,10,411.7,290.6602
63874,0.8765,44,4,Centro-Oeste,SUV,Comercial,Basica,10,355.34,311.45550999999995
63875,0.4075,36,7,Sudeste,Sedan,Particular,Completa,1,847.2,345.234
63876,0.239,32,6,Sudeste,Sedan,Comercial,Completa,1,937.66,224.10073999999997
63877,0.3238,18,3,Sudeste,SUV,Particular,Intermediaria,4,722.81,234.04587799999996
63878,0.1007,40,9,Sul,Picape,Comercial,Basica,8,575.2,57.92264
63879,0.6784,39,20,Sul,SUV,Particular,Intermediaria,2,474.83,322.124672
63880,0.5498,47,4,Sudeste,Picape,Particular,Completa,4,690.19,379.466462
63881,0.4131,35,8,Norte,SUV,Particular,Intermediaria,8,527.22,217.79458200000002
63882,0.5503,42,9,Sudeste,Picape,Particular,Basica,7,445.17,244.97705100000002
63883,0.707,27,17,Norte,Hatch,Comercial,Completa,1,759.55,537.00185
63884,0.7292,35,5,Nordeste,SUV,Particular,Intermediaria,7,424.71,309.69853199999994
63885,0.4277,41,2,Sudeste,Hatch,Comercial,Completa,2,1020.3,436.38231
63886,0.2422,31,13,Sul,Hatch,Particular,Intermediaria,6,356.36,86.31039200000001
63887,0.6359,24,12,Sudeste,SUV,Particular,Intermediaria,5,731.89,465.408851
63888,0.8453,51,13,Centro-Oeste,SUV,Particular,Basica,0,670.12,566.452436
63889,0.3887,20,2,Nordeste,Sedan,Particular,Completa,0,967.37,376.01671899999997
63890,0.8721,20,10,Nordeste,Hatch,Particular,Intermediaria,5,556.4,485.23643999999996
63891,0.9734,45,9,Sudeste,Picape,Particular,Intermediaria,7,565.24,550.204616
63892,0.7976,28,0,Nordeste,Hatch,Particular,Intermediaria,4,377.5,301.094
63893,0.5873,24,3,Sudeste,Sedan,Particular,Intermediaria,3,649.8,381.62754
63894,0.2202,31,5,Nordeste,Utilitario,Particular,Basica,3,358.11,78.855822
63895,0.3003,28,6,Sul,Hatch,Particular,Intermediaria,3,466.81,140.183043
63896,0.4829,28,3,Nordeste,Hatch,Particular,Basica,8,288.79,139.456691
63897,0.3181,36,7,Sul,Sedan,Particular,Basica,10,251.75,80.081675
63898,0.3436,45,7,Sudeste,Hatch,Particular,Intermediaria,6,380.7,130.80852000000002
63899,0.6474,28,8,Sudeste,Hatch,Particular,Intermediaria,4,415.32,268.87816799999996
63900,0.2681,24,3,Nordeste,SUV,Particular,Intermediaria,3,627.09,168.12282900000002
63901,0.437,49,8,Sudeste,Hatch,Particular,Completa,10,344.84,150.69508
63902,0.814,50,9,Sudeste,SUV,Particular,Completa,6,574.31,467.48833999999994
63903,0.4075,31,3,Sul,SUV,Particular,Intermediaria,0,532.94,217.17305000000002
63904,0.6476,24,2,Nordeste,Picape,Particular,Basica,4,757.67,490.6670919999999
63905,0.2142,44,6,Sul,Hatch,Particular,Basica,10,256.2,54.87804
63906,0.391,47,2,Sul,Hatch,Particular,Completa,5,456.98,178.67918
63907,0.1763,42,20,Sul,Hatch,Particular,Basica,2,514.17,90.648171
63908,0.821,29,3,Sudeste,Hatch,Particular,Completa,4,413.62,339.58202
63909,0.6144,53,8,Sul,Sedan,Particular,Intermediaria,4,383.57,235.66540799999999
63910,0.4944,57,5,Centro-Oeste,Picape,Particular,Intermediaria,4,541.6,267.76704
63911,0.2193,25,6,Sudeste,SUV,Particular,Completa,2,719.57,157.801701
63912,0.1811,73,11,Nordeste,Hatch,Particular,Intermediaria,9,358.96,65.007656
63913,0.8552,32,18,Sudeste,Hatch,Particular,Intermediaria,3,524.56,448.6037119999999
63914,0.2555,45,2,Sudeste,SUV,Particular,Intermediaria,4,636.7,162.67685
63915,0.2979,18,6,Sudeste,Sedan,Particular,Intermediaria,6,619.53,184.557987
63916,0.3334,66,3,Sul,Picape,Particular,Completa,4,615.73,205.284382
63917,0.9903,48,14,Sudeste,Utilitario,Comercial,Intermediaria,9,588.99,583.276797
63918,0.9034,27,3,Sudeste,Sedan,Comercial,Basica,3,633.19,572.023846
63919,0.6553,38,4,Sudeste,Hatch,Particular,Intermediaria,2,660.47,432.805991
63920,0.977,64,10,Sul,Sedan,Particular,Basica,4,437.02,426.96853999999996
63921,0.4657,52,7,Sudeste,SUV,Particular,Completa,5,751.51,349.978207
63922,0.5962,68,6,Sudeste,Utilitario,Particular,Completa,7,682.42,406.85880399999996
63923,0.6409,30,4,Sudeste,Hatch,Comercial,Completa,0,712.49,456.63484100000005
63924,0.1207,26,3,Sudeste,SUV,Particular,Intermediaria,7,472.57,57.039199
63925,0.6018,64,5,Norte,Hatch,Particular,Intermediaria,8,401.24,241.46623200000002
63926,0.4969,23,8,Nordeste,SUV,Particular,Intermediaria,4,619.43,307.794767
63927,0.4449,31,20,Sudeste,Hatch,Particular,Intermediaria,9,297.03,132.14864699999998
63928,0.3097,23,12,Sul,SUV,Particular,Completa,2,1041.93,322.685721
63929,0.33,39,16,Nordeste,Picape,Particular,Intermediaria,1,691.64,228.2412
63930,0.1135,44,17,Sudeste,Hatch,Particular,Completa,3,566.62,64.31137
63931,0.2695,19,9,Sudeste,SUV,Particular,Completa,2,1055.56,284.47342
63932,0.8676,26,15,Sudeste,Picape,Comercial,Basica,5,777.64,674.680464
63933,0.4602,42,7,Nordeste,Hatch,Comercial,Basica,1,430.76,198.235752
63934,0.5116,42,3,Sudeste,Sedan,Particular,Intermediaria,8,375.39,192.04952400000002
63935,0.4932,50,9,Nordeste,SUV,Particular,Intermediaria,0,617.62,304.610184
63936,0.5749,44,5,Sudeste,Hatch,Particular,Intermediaria,6,463.78,266.627122
63937,0.9305,34,10,Norte,Hatch,Particular,Basica,3,394.69,367.259045
63938,0.6947,50,1,Sul,Hatch,Particular,Completa,4,598.08,415.486176
63939,0.9078,41,3,Nordeste,Sedan,Particular,Completa,3,539.03,489.331434
63940,0.3201,43,6,Centro-Oeste,Hatch,Particular,Intermediaria,1,558.54,178.78865399999998
63941,0.3453,62,3,Sudeste,Hatch,Particular,Completa,3,415.03,143.309859
63942,0.2931,45,11,Sudeste,Hatch,Particular,Completa,9,327.83,96.086973
63943,0.3686,60,10,Sudeste,Hatch,Particular,Intermediaria,10,286.92,105.758712
63944,0.4811,48,10,Centro-Oeste,Sedan,Particular,Intermediaria,5,490.75,236.099825
63945,0.9249,49,3,Sudeste,Sedan,Particular,Intermediaria,2,686.41,634.860609
63946,0.4403,34,10,Sudeste,SUV,Particular,Intermediaria,6,390.35,171.87110500000003
63947,0.7832,41,20,Centro-Oeste,Utilitario,Particular,Basica,2,515.21,403.51247200000006
63948,0.7245,51,2,Sudeste,Sedan,Particular,Completa,1,533.17,386.281665
63949,0.7642,30,14,Sul,Hatch,Particular,Basica,6,297.12,227.059104
63950,0.5582,21,5,Sudeste,Hatch,Particular,Intermediaria,5,505.11,281.952402
63951,0.356,62,5,Sul,Hatch,Particular,Basica,7,389.43,138.63708
63952,0.7567,43,2,Sudeste,Picape,Particular,Intermediaria,5,686.76,519.671292
63953,0.3937,27,16,Sudeste,Utilitario,Comercial,Basica,5,778.85,306.633245
63954,0.8137,46,16,Sul,Utilitario,Particular,Intermediaria,8,437.93,356.343641
63955,0.2941,29,12,Nordeste,Hatch,Particular,Intermediaria,3,468.27,137.71820699999998
63956,0.4655,65,7,Nordeste,SUV,Particular,Intermediaria,6,433.54,201.81287000000003
63957,0.4628,57,6,Sudeste,SUV,Particular,Completa,0,1325.08,613.2470239999999
63958,0.4529,50,8,Sudeste,SUV,Particular,Basica,1,796.99,360.956771
63959,0.5606,55,1,Sudeste,Hatch,Particular,Intermediaria,6,374.63,210.017578
63960,0.9241,32,5,Sul,Hatch,Particular,Intermediaria,1,403.0,372.4123
63961,0.4744,56,4,Nordeste,SUV,Particular,Intermediaria,3,476.92,226.250848
63962,0.3173,51,9,Centro-Oeste,Sedan,Particular,Completa,1,743.23,235.82687900000002
63963,0.3145,57,3,Sul,SUV,Particular,Basica,10,316.54,99.55183000000001
63964,0.6895,37,4,Norte,Picape,Particular,Intermediaria,3,546.39,376.735905
63965,0.832,49,9,Norte,SUV,Particular,Intermediaria,10,295.44,245.80607999999998
63966,0.4632,50,5,Sul,SUV,Particular,Basica,3,531.85,246.35292
63967,0.6007,30,9,Nordeste,SUV,Particular,Completa,3,559.2,335.91144
63968,0.7245,60,5,Sudeste,Hatch,Particular,Intermediaria,2,453.55,328.59697500000004
63969,0.8078,36,20,Sul,Hatch,Particular,Completa,9,527.57,426.17104600000005
63970,0.1311,59,2,Sudeste,Hatch,Particular,Intermediaria,7,347.24,45.523164
63971,0.8922,23,10,Centro-Oeste,Sedan,Particular,Intermediaria,5,778.37,694.461714
63972,0.4959,27,15,Sudeste,SUV,Particular,Intermediaria,2,562.81,279.09747899999996
63973,0.9509,44,12,Sul,Hatch,Particular,Basica,7,359.01,341.382609
63974,0.6679,46,6,Sudeste,SUV,Particular,Intermediaria,10,284.85,190.25131500000003
63975,0.7683,22,3,Nordeste,Sedan,Particular,Basica,8,410.63,315.487029
63976,0.2884,49,5,Sudeste,Sedan,Particular,Intermediaria,9,381.16,109.926544
63977,0.3971,69,10,Norte,Sedan,Particular,Intermediaria,8,445.92,177.07483200000001
63978,0.1563,48,3,Sudeste,Sedan,Particular,Basica,6,424.91,66.413433
63979,0.8055,44,6,Centro-Oeste,Sedan,Particular,Basica,4,455.1,366.58305
63980,0.717,32,5,Sudeste,Picape,Particular,Intermediaria,4,722.74,518.20458
63981,0.6764,32,3,Centro-Oeste,Hatch,Particular,Basica,10,250.34,169.32997600000002
63982,0.9222,36,10,Sul,Hatch,Particular,Completa,5,498.11,459.35704200000004
63983,0.2517,52,5,Sudeste,Hatch,Particular,Intermediaria,8,269.25,67.770225
63984,0.4876,45,10,Sudeste,Sedan,Particular,Basica,4,466.57,227.499532
63985,0.857,52,7,Nordeste,SUV,Particular,Intermediaria,3,541.73,464.26261
63986,0.422,39,5,Nordeste,Sedan,Particular,Completa,10,375.49,158.45678
63987,0.488,42,19,Sudeste,Picape,Particular,Intermediaria,8,515.51,251.56887999999998
63988,0.7033,45,5,Centro-Oeste,Hatch,Particular,Intermediaria,3,463.85,326.225705
63989,0.2961,56,14,Sudeste,Hatch,Particular,Intermediaria,0,543.24,160.853364
63990,0.3285,25,1,Norte,Picape,Particular,Completa,5,462.22,151.83927000000003
63991,0.6878,43,3,Sudeste,Sedan,Particular,Intermediaria,6,483.29,332.406862
63992,0.293,35,3,Sudeste,Sedan,Comercial,Intermediaria,8,598.98,175.50114
63993,0.3819,48,3,Sudeste,SUV,Comercial,Completa,7,618.19,236.08676100000002
63994,0.1159,59,10,Sudeste,Hatch,Particular,Basica,2,505.94,58.638446
63995,0.2145,61,14,Sudeste,Sedan,Particular,Intermediaria,3,438.5,94.05825
63996,0.9627,52,4,Nordeste,Hatch,Particular,Basica,0,519.54,500.16115799999994
63997,0.0892,34,5,Sudeste,Utilitario,Particular,Completa,1,731.76,65.272992
63998,0.4346,37,6,Sudeste,SUV,Particular,Intermediaria,2,585.53,254.47133799999997
63999,0.6564,23,9,Sudeste,Sedan,Particular,Basica,0,866.22,568.586808
64000,0.8931,18,12,Sudeste,Hatch,Particular,Intermediaria,6,602.15,537.780165
64001,0.1821,43,2,Sul,Hatch,Particular,Intermediaria,5,455.64,82.972044
64002,0.0942,46,12,Sudeste,Hatch,Particular,Basica,6,320.98,30.236316000000002
64003,0.7113,29,10,Nordeste,Hatch,Particular,Completa,4,456.24,324.52351200000004
64004,0.6842,61,3,Sudeste,Picape,Particular,Basica,4,536.27,366.915934
64005,0.1563,53,10,Centro-Oeste,Picape,Particular,Intermediaria,3,645.4,100.87602
64006,0.559,53,2,Sudeste,SUV,Particular,Completa,5,713.46,398.82414000000006
64007,0.8427,73,6,Nordeste,SUV,Particular,Intermediaria,5,602.29,507.549783
64008,0.5479,62,5,Sul,SUV,Particular,Intermediaria,4,530.97,290.91846300000003
64009,0.818,47,7,Sul,SUV,Particular,Intermediaria,6,486.97,398.34146
64010,0.5728,53,4,Nordeste,Picape,Particular,Intermediaria,10,341.0,195.32479999999998
64011,0.5672,31,7,Nordeste,Hatch,Comercial,Intermediaria,3,513.58,291.30257600000004
64012,0.8484,24,9,Sudeste,SUV,Particular,Completa,0,1618.02,1372.728168
64013,0.6574,39,5,Norte,Sedan,Particular,Intermediaria,4,441.28,290.097472
64014,0.458,43,19,Sudeste,Picape,Particular,Intermediaria,2,664.02,304.12116000000003
64015,0.5404,52,19,Norte,Hatch,Particular,Completa,6,505.87,273.372148
64016,0.5898,61,11,Sudeste,SUV,Particular,Intermediaria,2,1002.99,591.563502
64017,0.4192,36,10,Sul,SUV,Particular,Intermediaria,3,713.09,298.92732800000005
64018,0.8731,26,2,Sudeste,SUV,Particular,Intermediaria,8,471.54,411.701574
64019,0.6638,51,6,Sudeste,Utilitario,Particular,Completa,1,821.85,545.54403
64020,0.6506,64,3,Sudeste,Picape,Particular,Intermediaria,1,795.1,517.29206
64021,0.3008,41,4,Nordeste,Hatch,Particular,Completa,0,692.6,208.33408000000003
64022,0.1685,64,12,Nordeste,Hatch,Particular,Completa,0,699.49,117.86406500000001
64023,0.8845,41,6,Centro-Oeste,Picape,Particular,Intermediaria,8,431.17,381.369865
64024,0.6846,47,9,Nordeste,Sedan,Particular,Basica,4,418.1,286.23126
64025,0.8488,43,14,Sudeste,Hatch,Particular,Basica,5,508.72,431.801536
64026,0.3967,64,8,Nordeste,SUV,Particular,Completa,6,494.27,196.076909
64027,0.1779,36,9,Sudeste,SUV,Particular,Intermediaria,8,503.48,89.569092
64028,0.3536,66,5,Centro-Oeste,SUV,Particular,Intermediaria,4,589.41,208.415376
64029,0.0863,51,20,Sudeste,Sedan,Particular,Completa,3,546.98,47.204374
64030,0.492,30,2,Sudeste,SUV,Particular,Completa,7,507.21,249.54731999999998
64031,0.8466,31,12,Sul,Sedan,Comercial,Completa,8,471.48,399.154968
64032,0.6958,62,5,Sudeste,Picape,Particular,Intermediaria,5,471.74,328.236692
64033,0.1409,46,4,Sudeste,Sedan,Particular,Intermediaria,0,779.0,109.7611
64034,0.9975,60,10,Sudeste,Hatch,Particular,Completa,7,450.4,449.274
64035,0.649,26,12,Sudeste,Hatch,Particular,Intermediaria,8,459.06,297.92994
64036,0.7118,52,5,Sudeste,Picape,Particular,Basica,6,531.51,378.328818
64037,0.4648,41,6,Sul,Sedan,Particular,Completa,7,473.49,220.078152
64038,0.1588,68,6,Sul,Picape,Particular,Completa,3,787.29,125.02165199999999
64039,0.8004,55,11,Sul,Picape,Particular,Intermediaria,5,441.0,352.9764
64040,0.6116,53,10,Sudeste,Utilitario,Particular,Basica,9,338.97,207.31405200000003
64041,0.4992,43,7,Sudeste,Sedan,Particular,Basica,5,305.74,152.625408
64042,0.7849,18,13,Sudeste,Hatch,Particular,Intermediaria,0,631.48,495.648652
64043,0.5137,29,8,Sudeste,Picape,Particular,Basica,2,584.01,300.005937
64044,0.8951,57,16,Centro-Oeste,Sedan,Particular,Intermediaria,5,444.29,397.683979
64045,0.3224,18,5,Sudeste,Hatch,Comercial,Intermediaria,7,757.71,244.28570400000004
64046,0.4221,43,3,Sudeste,SUV,Particular,Basica,3,512.48,216.31780799999999
64047,0.336,77,10,Sul,Picape,Particular,Completa,8,598.68,201.15648
64048,0.3316,57,18,Nordeste,Utilitario,Particular,Intermediaria,10,363.41,120.50675600000001
64049,0.2087,29,9,Sudeste,Utilitario,Particular,Intermediaria,4,395.26,82.490762
64050,0.3013,21,2,Sudeste,Picape,Particular,Intermediaria,1,882.38,265.86109400000004
64051,0.6541,37,6,Sul,Sedan,Particular,Completa,8,513.22,335.697202
64052,0.4903,44,6,Sudeste,Picape,Comercial,Completa,3,1065.96,522.6401880000001
64053,0.9172,46,3,Centro-Oeste,Picape,Particular,Completa,10,511.32,468.982704
64054,0.6509,38,19,Sudeste,SUV,Particular,Basica,4,440.45,286.68890500000003
64055,0.2872,38,4,Sudeste,Sedan,Particular,Basica,10,342.0,98.22240000000001
64056,0.665,18,11,Sul,SUV,Particular,Intermediaria,5,681.53,453.21745
64057,0.7784,29,3,Nordeste,Picape,Particular,Completa,5,627.88,488.741792
64058,0.5406,45,3,Sudeste,Utilitario,Particular,Completa,6,572.42,309.450252
64059,0.9564,59,3,Sudeste,Sedan,Particular,Completa,8,502.94,481.011816
64060,0.7337,41,8,Sudeste,Utilitario,Particular,Basica,8,403.56,296.091972
64061,0.3046,52,4,Sudeste,Sedan,Particular,Basica,10,286.57,87.289222
64062,0.7146,44,9,Sudeste,SUV,Particular,Intermediaria,5,549.44,392.62982400000004
64063,0.6119,59,10,Centro-Oeste,Picape,Particular,Basica,5,503.15,307.877485
64064,0.6628,39,6,Nordeste,Utilitario,Particular,Basica,7,444.31,294.48866799999996
64065,0.2232,26,2,Sudeste,SUV,Comercial,Intermediaria,7,567.24,126.60796800000001
64066,0.5151,55,16,Sul,SUV,Comercial,Intermediaria,8,551.59,284.124009
64067,0.4842,44,16,Sudeste,Hatch,Particular,Intermediaria,2,631.78,305.907876
64068,0.3231,42,6,Nordeste,Sedan,Particular,Completa,2,468.52,151.37881199999998
64069,0.2411,21,4,Sudeste,Hatch,Particular,Completa,8,565.62,136.370982
64070,0.97,47,5,Sudeste,SUV,Comercial,Intermediaria,5,664.7,644.759
64071,0.536,56,8,Sul,Hatch,Particular,Intermediaria,0,603.34,323.39024000000006
64072,0.1917,38,4,Sudeste,Hatch,Particular,Basica,9,296.39,56.817963
64073,0.9638,37,19,Nordeste,Picape,Particular,Basica,5,499.39,481.312082
64074,0.4268,36,5,Sudeste,Picape,Particular,Completa,6,781.9,333.71492
64075,0.6801,47,6,Sul,Hatch,Comercial,Completa,6,833.21,566.6661210000001
64076,0.2556,37,3,Centro-Oeste,Picape,Particular,Basica,1,694.71,177.567876
64077,0.5034,26,8,Sudeste,Picape,Comercial,Intermediaria,5,727.12,366.03220799999997
64078,0.7119,36,8,Nordeste,Sedan,Particular,Intermediaria,8,316.76,225.501444
64079,0.9516,19,9,Sul,Hatch,Particular,Intermediaria,4,707.34,673.104744
64080,0.9711,53,9,Nordeste,Sedan,Particular,Completa,9,376.17,365.29868700000003
64081,0.3905,45,3,Sudeste,Hatch,Particular,Intermediaria,0,624.37,243.816485
64082,0.4552,57,6,Sudeste,SUV,Particular,Intermediaria,5,489.96,223.029792
64083,0.9744,36,10,Sudeste,Hatch,Particular,Intermediaria,1,420.39,409.628016
64084,0.8362,47,8,Sudeste,Hatch,Particular,Intermediaria,9,375.71,314.168702
64085,0.8488,40,5,Sudeste,SUV,Particular,Basica,7,443.2,376.18816
64086,0.0903,44,1,Sudeste,Picape,Particular,Completa,7,534.83,48.29514900000001
64087,0.2375,45,12,Sudeste,Sedan,Particular,Intermediaria,9,433.67,102.996625
64088,0.4778,49,6,Sudeste,SUV,Particular,Completa,7,539.12,257.591536
64089,0.4352,49,4,Sudeste,Hatch,Particular,Intermediaria,1,529.04,230.23820799999996
